Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2016-08-28 22:07:49,ETH/BTC,Margin trade,Sell,0.01912373,1.07000000,0.02046239,0.25%,100524823699,0.02041124,-1.07000000
2016-08-28 22:07:49,ETH/BTC,Margin trade,Sell,0.01912373,3.72000000,0.07114027,0.25%,100524823699,0.07096242,-3.72000000
2016-08-28 22:07:49,ETH/BTC,Margin trade,Sell,0.01913036,2.68000000,0.05126936,0.25%,100524823699,0.05114119,-2.68000000
2016-08-28 22:07:49,ETH/BTC,Margin trade,Sell,0.01913036,1.29000000,0.02467816,0.25%,100524823699,0.02461647,-1.29000000
2016-08-28 22:07:49,ETH/BTC,Margin trade,Sell,0.01913847,0.34000000,0.00650707,0.25%,100524823699,0.00649081,-0.34000000
2016-08-28 08:34:28,FCT/BTC,Settlement,Sell,0.00460214,0.07464136,0.00034350,0.25%,24158309663,0.00034265,-0.07464136
2016-08-28 06:28:03,FCT/BTC,Settlement,Sell,0.00460003,0.00120216,0.00000552,0.25%,24139518473,0.00000551,-0.00120216
2016-08-28 03:54:46,FCT/BTC,Settlement,Sell,0.00482480,0.00485201,0.00002340,0.25%,24118344668,0.00002335,-0.00485201
2016-08-28 03:53:45,FCT/BTC,Settlement,Sell,0.00482470,0.19289489,0.00093065,0.25%,24118282730,0.00092833,-0.19289489
2016-08-27 08:35:07,FCT/BTC,Settlement,Sell,0.00473464,3.92531005,0.01858492,0.25%,24018334778,0.01853846,-3.92531005
2016-08-27 08:35:07,FCT/BTC,Settlement,Sell,0.00474000,1.00000000,0.00474000,0.25%,24018334778,0.00472815,-1.00000000
2016-08-27 08:35:07,FCT/BTC,Settlement,Sell,0.00476972,0.02096560,0.00010000,0.25%,24018334778,0.00009975,-0.02096560
2016-08-27 08:35:07,FCT/BTC,Settlement,Sell,0.00476998,0.02096445,0.00010000,0.25%,24018334778,0.00009975,-0.02096445
2016-08-27 08:35:07,FCT/BTC,Settlement,Sell,0.00476998,0.02098541,0.00010009,0.25%,24018334778,0.00009984,-0.02098541
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00475816,2.07749634,0.00988505,0.25%,24004881245,0.00986034,-2.07749634
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00476806,0.02097290,0.00010000,0.25%,24004881245,0.00009975,-0.02097290
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00476823,0.02097215,0.00010000,0.25%,24004881245,0.00009975,-0.02097215
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477353,0.02094886,0.00010000,0.25%,24004881245,0.00009975,-0.02094886
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477361,0.20948506,0.00099999,0.25%,24004881245,0.00099750,-0.20948506
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.20971790,0.00100111,0.25%,24004881245,0.00099861,-0.20971790
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.20972494,0.00100114,0.25%,24004881245,0.00099864,-0.20972494
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21014672,0.00100316,0.25%,24004881245,0.00100066,-0.21014672
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21016041,0.00100322,0.25%,24004881245,0.00100072,-0.21016041
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21024922,0.00100364,0.25%,24004881245,0.00100114,-0.21024922
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21026426,0.00100372,0.25%,24004881245,0.00100122,-0.21026426
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21027398,0.00100376,0.25%,24004881245,0.00100126,-0.21027398
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21028636,0.00100382,0.25%,24004881245,0.00100132,-0.21028636
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21031069,0.00100394,0.25%,24004881245,0.00100144,-0.21031069
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.08428831,0.00040236,0.25%,24004881245,0.00040136,-0.08428831
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477362,0.21015379,0.00100319,0.25%,24004881245,0.00100069,-0.21015379
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477363,0.02096936,0.00010009,0.25%,24004881245,0.00009984,-0.02096936
2016-08-27 06:27:24,FCT/BTC,Settlement,Sell,0.00477364,0.02096932,0.00010009,0.25%,24004881245,0.00009984,-0.02096932
2016-08-27 03:54:22,FCT/BTC,Settlement,Sell,0.00479650,3.94839570,0.01893847,0.25%,23986014131,0.01889113,-3.94839570
2016-08-27 03:54:22,FCT/BTC,Settlement,Sell,0.00479654,0.02086920,0.00010009,0.25%,23986014131,0.00009984,-0.02086920
2016-08-27 03:53:17,FCT/BTC,Settlement,Sell,0.00479650,4.23607422,0.02031832,0.25%,23985916229,0.02026753,-4.23607422
2016-08-27 03:53:17,FCT/BTC,Settlement,Sell,0.00479660,0.02084811,0.00010000,0.25%,23985916229,0.00009975,-0.02084811
2016-08-27 03:53:17,FCT/BTC,Settlement,Sell,0.00479670,0.02086851,0.00010009,0.25%,23985916229,0.00009984,-0.02086851
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244000,2992.37945337,7.30140586,0.25%,11234471454,7.28315235,-2992.37945337
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244000,1.00000000,0.00244000,0.25%,11234471454,0.00243390,-1.00000000
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244000,1.01000000,0.00246440,0.25%,11234471454,0.00245824,-1.01000000
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244000,15.17632377,0.03703022,0.25%,11234471454,0.03693765,-15.17632377
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244004,113.41291249,0.27673204,0.25%,11234471454,0.27604021,-113.41291249
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244005,163.60766100,0.39921087,0.25%,11234471454,0.39821285,-163.60766100
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244052,1.66037048,0.00405216,0.25%,11234471454,0.00404203,-1.66037048
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244055,1.70678053,0.00416548,0.25%,11234471454,0.00415507,-1.70678053
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244058,1.70678053,0.00416553,0.25%,11234471454,0.00415512,-1.70678053
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244061,1.70678053,0.00416558,0.25%,11234471454,0.00415517,-1.70678053
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244061,1.66037048,0.00405231,0.25%,11234471454,0.00404218,-1.66037048
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244079,1.70678053,0.00416589,0.25%,11234471454,0.00415548,-1.70678053
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244096,0.82779100,0.00202060,0.25%,11234471454,0.00201555,-0.82779100
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244125,665.11300000,1.62370711,0.25%,11234471454,1.61964785,-665.11300000
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244126,2.03580000,0.00496991,0.25%,11234471454,0.00495749,-2.03580000
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244153,1.66037048,0.00405384,0.25%,11234471454,0.00404371,-1.66037048
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244159,1.66037048,0.00405394,0.25%,11234471454,0.00404381,-1.66037048
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244280,0.08187326,0.00019999,0.25%,11234471454,0.00019950,-0.08187326
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244282,6.33351163,0.01547162,0.25%,11234471454,0.01543295,-6.33351163
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244283,1.43540065,0.00350643,0.25%,11234471454,0.00349767,-1.43540065
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244288,1.43540065,0.00350651,0.25%,11234471454,0.00349775,-1.43540065
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244325,1.37679162,0.00336384,0.25%,11234471454,0.00335544,-1.37679162
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244328,4.13119998,0.01009367,0.25%,11234471454,0.01006844,-4.13119998
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244328,2.22503295,0.00543637,0.25%,11234471454,0.00542278,-2.22503295
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244338,1.63649046,0.00399856,0.25%,11234471454,0.00398857,-1.63649046
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244368,58.01557562,0.14177150,0.25%,11234471454,0.14141708,-58.01557562
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244369,89.90000000,0.21968773,0.25%,11234471454,0.21913852,-89.90000000
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244369,1.21040000,0.00295784,0.25%,11234471454,0.00295045,-1.21040000
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244369,1.63649046,0.00399907,0.25%,11234471454,0.00398908,-1.63649046
2016-08-26 16:14:21,ETC/BTC,Exchange,Sell,0.00244430,1.63004600,0.00398432,0.25%,11234471454,0.00397436,-1.63004600
2016-08-25 08:34:13,FCT/BTC,Settlement,Sell,0.00500503,0.00000399,0.00000001,0.25%,23701426004,0.00000001,-0.00000399
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01950000,924.97414650,18.03699585,0.25%,99448219381,-18.03699585,922.66171114
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01949999,636.59165361,12.41353087,0.25%,99448219381,-12.41353087,635.00017448
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01949990,307.69388560,5.99999999,0.25%,99448219381,-5.99999999,306.92465089
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01949990,24.51171622,0.47797601,0.25%,99448219381,-0.47797601,24.45043693
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01949988,50.00000000,0.97499400,0.25%,99448219381,-0.97499400,49.87500000
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01949987,102.38813566,1.99655533,0.25%,99448219381,-1.99655533,102.13216533
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01949755,0.47000000,0.00916384,0.25%,99448219381,-0.00916384,0.46882500
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01949754,0.01552318,0.00030266,0.25%,99448219381,-0.00030266,0.01548438
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01948829,1.06000000,0.02065758,0.25%,99448219381,-0.02065758,1.05735000
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01948829,4.54000000,0.08847683,0.25%,99448219381,-0.08847683,4.52865000
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01948781,0.09000000,0.00175390,0.25%,99448219381,-0.00175390,0.08977500
2016-08-25 08:34:12,ETH/BTC,Margin trade,Buy,0.01948062,0.01000000,0.00019480,0.25%,99448219381,-0.00019480,0.00997500
2016-08-25 06:26:21,FCT/BTC,Settlement,Sell,0.00495727,0.00000403,0.00000001,0.25%,23686527917,0.00000001,-0.00000403
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01933437,35.45212743,0.68544454,0.25%,99417837793,-0.68544454,35.36349712
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01933436,60.88108060,1.17709672,0.25%,99417837793,-1.17709672,60.72887790
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01933000,103.46611484,1.99999999,0.25%,99417837793,-1.99999999,103.20744956
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932999,100.00000000,1.93299900,0.25%,99417837793,-1.93299900,99.75000000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932933,1.91000000,0.03691902,0.25%,99417837793,-0.03691902,1.90522500
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932932,60.88108060,1.17678988,0.25%,99417837793,-1.17678988,60.72887790
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932793,3.44000000,0.06648807,0.25%,99417837793,-0.06648807,3.43140000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932270,1.00000000,0.01932270,0.25%,99417837793,-0.01932270,0.99750000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932270,2.74000000,0.05294419,0.25%,99417837793,-0.05294419,2.73315000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932019,4.12000000,0.07959918,0.25%,99417837793,-0.07959918,4.10970000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932019,3.49000000,0.06742746,0.25%,99417837793,-0.06742746,3.48127500
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01932010,6.87696026,0.13286355,0.25%,99417837793,-0.13286355,6.85976786
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930870,3.24000000,0.06256018,0.25%,99417837793,-0.06256018,3.23190000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930399,200.00000000,3.86079800,0.25%,99417837793,-3.86079800,199.50000000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930397,10.38556080,0.20048255,0.25%,99417837793,-0.20048255,10.35959690
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930336,0.27000000,0.00521190,0.25%,99417837793,-0.00521190,0.26932500
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930333,0.07000000,0.00135123,0.25%,99417837793,-0.00135123,0.06982500
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930280,0.30000000,0.00579084,0.25%,99417837793,-0.00579084,0.29925000
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930016,256.00920128,4.94101854,0.25%,99417837793,-4.94101854,255.36917828
2016-08-25 06:26:20,ETH/BTC,Margin trade,Buy,0.01930000,181.72871347,3.50736416,0.25%,99417837793,-3.50736416,181.27439169
2016-08-25 03:54:01,FCT/BTC,Settlement,Sell,0.00483749,0.00000413,0.00000001,0.25%,23669891570,0.00000001,-0.00000413
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01930000,289.86774177,5.59444741,0.25%,99376244428,-5.59444741,289.14307242
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01929998,49.67400000,0.95870720,0.25%,99376244428,-0.95870720,49.54981500
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01929997,2.78411321,0.05373330,0.25%,99376244428,-0.05373330,2.77715293
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01929513,0.01644630,0.00031733,0.25%,99376244428,-0.00031733,0.01640519
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01928663,0.02703786,0.00052146,0.25%,99376244428,-0.00052146,0.02697027
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01928662,12.04651055,0.23233647,0.25%,99376244428,-0.23233647,12.01639428
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01927697,0.49000000,0.00944571,0.25%,99376244428,-0.00944571,0.48877500
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01927552,0.49000000,0.00944500,0.25%,99376244428,-0.00944500,0.48877500
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01926732,12.04651055,0.23210397,0.25%,99376244428,-0.23210397,12.01639428
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01926731,1.80110000,0.03470235,0.25%,99376244428,-0.03470235,1.79659725
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01925866,3.24000000,0.06239805,0.25%,99376244428,-0.06239805,3.23190000
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01925183,2.50000000,0.04812957,0.25%,99376244428,-0.04812957,2.49375000
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01924902,2.25000000,0.04331029,0.25%,99376244428,-0.04331029,2.24437500
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01924902,1.45000000,0.02791107,0.25%,99376244428,-0.02791107,1.44637500
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01924802,0.47966076,0.00923251,0.25%,99376244428,-0.00923251,0.47846161
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01924801,16.04359402,0.30880725,0.25%,99376244428,-0.30880725,16.00348504
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01924801,122.56800000,2.35919008,0.25%,99376244428,-2.35919008,122.26158000
2016-08-25 03:54:00,ETH/BTC,Margin trade,Buy,0.01923356,0.36000000,0.00692408,0.25%,99376244428,-0.00692408,0.35910000
2016-08-25 03:53:49,FCT/BTC,Settlement,Sell,0.00483749,0.00000413,0.00000001,0.25%,23669852609,0.00000001,-0.00000413
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01929999,10.12852377,0.19548040,0.25%,99376056616,-0.19548040,10.10320247
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01929856,0.39202915,0.00756559,0.25%,99376056616,-0.00756559,0.39104908
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01929545,0.36349356,0.00701377,0.25%,99376056616,-0.00701377,0.36258483
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01929513,0.01601034,0.00030892,0.25%,99376056616,-0.00030892,0.01597032
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01928623,0.18945985,0.00365396,0.25%,99376056616,-0.00365396,0.18898621
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01928353,22.00000000,0.42423766,0.25%,99376056616,-0.42423766,21.94500000
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01928300,70.22276329,1.35410554,0.25%,99376056616,-1.35410554,70.04720639
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01928299,0.01090000,0.00021018,0.25%,99376056616,-0.00021018,0.01087275
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01928295,12.92606829,0.24925272,0.25%,99376056616,-0.24925272,12.89375312
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01928283,5.76775083,0.11121855,0.25%,99376056616,-0.11121855,5.75333146
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01924950,1.67000000,0.03214666,0.25%,99376056616,-0.03214666,1.66582500
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01924552,4.99000000,0.09603514,0.25%,99376056616,-0.09603514,4.97752500
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01924551,35.60500000,0.68523638,0.25%,99376056616,-0.68523638,35.51598750
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01924511,0.49000000,0.00943010,0.25%,99376056616,-0.00943010,0.48877500
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01924510,48.18604221,0.92734520,0.25%,99376056616,-0.92734520,48.06557711
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01923396,0.03389062,0.00065185,0.25%,99376056616,-0.00065185,0.03380590
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01923395,48.18604221,0.92680792,0.25%,99376056616,-0.92680792,48.06557711
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01922807,1.63000000,0.03134175,0.25%,99376056616,-0.03134175,1.62592500
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01922807,4.59000000,0.08825684,0.25%,99376056616,-0.08825684,4.57852500
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01922682,0.12000000,0.00230721,0.25%,99376056616,-0.00230721,0.11970000
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01922682,2.95000000,0.05671911,0.25%,99376056616,-0.05671911,2.94262500
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01921846,4.52624707,0.08698749,0.25%,99376056616,-0.08698749,4.51493146
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01921721,1.40906773,0.02707835,0.25%,99376056616,-0.02707835,1.40554507
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01920903,99.98912610,1.92069412,0.25%,99376056616,-1.92069412,99.73915329
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01920902,0.00730000,0.00014022,0.25%,99376056616,-0.00014022,0.00728175
2016-08-25 03:53:48,ETH/BTC,Margin trade,Buy,0.01920902,141.73500000,2.72259044,0.25%,99376056616,-2.72259044,141.38066250
2016-08-25 03:52:50,FCT/BTC,Settlement,Sell,0.00480491,0.00000416,0.00000001,0.25%,23669667794,0.00000001,-0.00000416
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01928300,27.75084506,0.53511954,0.25%,99375597076,-0.53511954,27.68146795
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01928028,0.89104832,0.01717966,0.25%,99375597076,-0.01717966,0.88882070
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01928000,20.00000000,0.38560000,0.25%,99375597076,-0.38560000,19.95000000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01927999,16.58534849,0.31976535,0.25%,99375597076,-0.31976535,16.54388512
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01927342,4.17130609,0.08039533,0.25%,99375597076,-0.08039533,4.16087783
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01927305,0.88221585,0.01700299,0.25%,99375597076,-0.01700299,0.88001032
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01927197,0.38000000,0.00732334,0.25%,99375597076,-0.00732334,0.37905000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01926523,57.84261153,1.11435121,0.25%,99375597076,-1.11435121,57.69800501
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01926233,1.28000000,0.02465578,0.25%,99375597076,-0.02465578,1.27680000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01925531,1.89000000,0.03639253,0.25%,99375597076,-0.03639253,1.88527500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01925364,3.31479744,0.06382191,0.25%,99375597076,-0.06382191,3.30651045
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01925307,2.72497966,0.05246422,0.25%,99375597076,-0.05246422,2.71816722
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01925268,1.58000000,0.03041923,0.25%,99375597076,-0.03041923,1.57605000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01925000,0.02496251,0.00048052,0.25%,99375597076,-0.00048052,0.02490011
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01924825,0.02000420,0.00038504,0.25%,99375597076,-0.00038504,0.01995419
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01924729,87.85320124,1.69093604,0.25%,99375597076,-1.69093604,87.63356824
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01924729,21.00800000,0.40434706,0.25%,99375597076,-0.40434706,20.95548000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01924495,4.20000000,0.08082879,0.25%,99375597076,-0.08082879,4.18950000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01924000,97.92360834,1.88405022,0.25%,99375597076,-1.88405022,97.67879932
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923999,0.11500000,0.00221259,0.25%,99375597076,-0.00221259,0.11471250
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923993,1.59530000,0.03069346,0.25%,99375597076,-0.03069346,1.59131175
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923992,5.79882850,0.11156899,0.25%,99375597076,-0.11156899,5.78433143
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923991,243.07568903,4.67675438,0.25%,99375597076,-4.67675438,242.46799981
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923396,0.03202069,0.00061588,0.25%,99375597076,-0.00061588,0.03194064
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923387,2.96000000,0.05693225,0.25%,99375597076,-0.05693225,2.95260000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923387,0.88000000,0.01692580,0.25%,99375597076,-0.01692580,0.87780000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01923010,1.09041795,0.02096884,0.25%,99375597076,-0.02096884,1.08769191
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01922807,2.73000000,0.05249263,0.25%,99375597076,-0.05249263,2.72317500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01922049,3.77000000,0.07246124,0.25%,99375597076,-0.07246124,3.76057500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01922049,4.60000000,0.08841425,0.25%,99375597076,-0.08841425,4.58850000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01921839,0.02000000,0.00038436,0.25%,99375597076,-0.00038436,0.01995000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01921838,162.74871240,3.12776659,0.25%,99375597076,-3.12776659,162.34184062
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01921672,0.67000000,0.01287520,0.25%,99375597076,-0.01287520,0.66832500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01921410,0.13000000,0.00249783,0.25%,99375597076,-0.00249783,0.12967500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01921410,0.17000000,0.00326639,0.25%,99375597076,-0.00326639,0.16957500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01920921,0.02608703,0.00050111,0.25%,99375597076,-0.00050111,0.02602182
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01920889,2.13000000,0.04091493,0.25%,99375597076,-0.04091493,2.12467500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01920771,0.35000000,0.00672269,0.25%,99375597076,-0.00672269,0.34912500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919929,139.03400000,2.66935408,0.25%,99375597076,-2.66935408,138.68641500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919736,4.53000000,0.08696404,0.25%,99375597076,-0.08696404,4.51867500
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919298,0.02000000,0.00038385,0.25%,99375597076,-0.00038385,0.01995000
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919157,36.54900000,0.70143269,0.25%,99375597076,-0.70143269,36.45762750
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919092,2.83751278,0.05445448,0.25%,99375597076,-0.05445448,2.83041900
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919059,1.10704286,0.02124480,0.25%,99375597076,-0.02124480,1.10427526
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919028,1.36180506,0.02613342,0.25%,99375597076,-0.02613342,1.35840055
2016-08-25 03:52:49,ETH/BTC,Margin trade,Buy,0.01919028,27.26018148,0.52313051,0.25%,99375597076,-0.52313051,27.19203103
