"txid","refid","time","type","aclass","asset","amount","fee","balance"
"LAEOYU-VPMDX-47TC76","TCBHTV-NAJH7-XPEX5K","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0001965909,54.7030092963
"LUP6KR-GZUAY-DJ76OD","TQOMEY-AKTH6-ZRRDNU","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0009741838,54.7020351125
"LUXUNO-XZNDV-Y7G62F","TAPZJV-GM3TU-PVOY62","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0001566647,54.7018784478
"L3XWQD-2B6VJ-VCGI33","T5DV74-5NZFN-M24ENN","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0011245260,54.7007539218
"LIVJNK-3GVCB-GGM4W6","TQOSY3-5YKNW-5527UM","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0000803636,54.7006735582
"L5WQYU-DPOOX-CJZG2B","TGXEKE-C2GOB-JVPFVJ","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0010352301,54.6996383281
"LKDYL5-A7573-HBBBK4","TOON2Z-DJCOV-M6FOA6","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0009705786,54.6986677495
"LTG5G5-VYDFK-MBEJ54","TKNADM-BLLKH-FQNFXJ","2016-03-17 18:25:32","rollover","currency","XXBT",0.0000000000,0.0002099625,54.6984577870
"LJHHAM-PUFG7-KIA42D","TZEV7P-HTC6L-KVDH4A","2016-03-17 18:55:38","rollover","currency","XXBT",0.0000000000,0.0000511049,54.6984066821
"L7EYQU-HCGNX-RW4YCX","T4ENM5-PCO5G-2TBDPG","2016-03-17 18:55:38","rollover","currency","XXBT",0.0000000000,0.0000141719,54.6983925102
"L4FEFR-KQLQR-7TJQD5","TBJPLR-SV2K2-YP3DP4","2016-03-17 18:55:38","rollover","currency","XXBT",0.0000000000,0.0009564454,54.6974360648
"LVJLU3-TNMSU-OLE5D2","TQXZDM-TMZ3L-TOP6X6","2016-03-17 18:55:38","rollover","currency","XXBT",0.0000000000,0.0013025040,54.6961335608
"LGBKIV-2SZUS-73QYPU","TD55YF-BNDLX-O4JVCK","2016-03-17 18:55:38","rollover","currency","XXBT",0.0000000000,0.0003305714,54.6958029894
"LFQFYZ-6KWV2-Q33INJ","TCBHTV-NAJH7-XPEX5K","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0001965341,54.6956064553
"LPWZ2V-XO7MI-PGLHQP","TQOMEY-AKTH6-ZRRDNU","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0009739021,54.6946325532
"L3TZAR-YHSMC-DPZQF2","TAPZJV-GM3TU-PVOY62","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0001566194,54.6944759338
"LLXPZP-GJ2TE-ZNCAIP","T5DV74-5NZFN-M24ENN","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0011242008,54.6933517330
"L27EID-62PEU-ERYZNU","TQOSY3-5YKNW-5527UM","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0000803404,54.6932713926
"LXAKMJ-OIYC5-YKJ3HG","TGXEKE-C2GOB-JVPFVJ","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0010349307,54.6922364619
"LX3T7H-RMVPV-XXNHJX","TOON2Z-DJCOV-M6FOA6","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0009702980,54.6912661639
"L3XY43-Z6UYY-BKQFG4","TKNADM-BLLKH-FQNFXJ","2016-03-17 22:26:21","rollover","currency","XXBT",0.0000000000,0.0002099017,54.6910562622
"LJ5GO5-VSFFE-ICBFRS","TZEV7P-HTC6L-KVDH4A","2016-03-17 22:54:00","rollover","currency","XXBT",0.0000000000,0.0000511567,54.6910051055
"LRDCRR-ISOS5-G6G7AK","T4ENM5-PCO5G-2TBDPG","2016-03-17 22:54:00","rollover","currency","XXBT",0.0000000000,0.0000141863,54.6909909192
"L3DL65-X6M7D-46XUFJ","TBJPLR-SV2K2-YP3DP4","2016-03-17 22:54:00","rollover","currency","XXBT",0.0000000000,0.0009574155,54.6900335037
"LBKRCK-ZJ5DF-L7USTY","TQXZDM-TMZ3L-TOP6X6","2016-03-17 22:54:00","rollover","currency","XXBT",0.0000000000,0.0013038251,54.6887296786
"L4JEEC-HYMVQ-RY7BPU","TD55YF-BNDLX-O4JVCK","2016-03-17 22:54:00","rollover","currency","XXBT",0.0000000000,0.0003309067,54.6883987719
"LF7LOR-SOQL4-5WHGF4","TY6EKN-LFLM7-4F3MMN","2016-03-17 23:25:34","margin","currency","XXBT",0.0000000000,0.0000530000,54.6883457719
"L3CDRD-SQLE6-BXQNTG","TCBHTV-NAJH7-XPEX5K","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0001972202,54.6881485517
"LON46A-PRF7V-ODOFSK","TQOMEY-AKTH6-ZRRDNU","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0009773023,54.6871712494
"LF4GZD-UZA5Z-6Z2OHA","TAPZJV-GM3TU-PVOY62","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0001571662,54.6870140832
"LK6G6S-N5IHP-A3KXAJ","T5DV74-5NZFN-M24ENN","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0011281257,54.6858859575
"LGPPRW-G6U2W-HTZKJT","TQOSY3-5YKNW-5527UM","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0000806209,54.6858053366
"LQQ2WN-UXTL6-I34FRA","TGXEKE-C2GOB-JVPFVJ","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0010385439,54.6847667927
"LIDBGW-WYAQO-GV7RXS","TOON2Z-DJCOV-M6FOA6","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0009736855,54.6837931072
"LIGTRM-LIUMM-Y7RGG4","TKNADM-BLLKH-FQNFXJ","2016-03-18 02:24:57","rollover","currency","XXBT",0.0000000000,0.0002106346,54.6835824726
"LQZVMD-FU26K-OPRZKA","TZEV7P-HTC6L-KVDH4A","2016-03-18 02:55:04","rollover","currency","XXBT",0.0000000000,0.0000513907,54.6835310819
"LA4DJ7-IRE4J-LA2JOL","T4ENM5-PCO5G-2TBDPG","2016-03-18 02:55:04","rollover","currency","XXBT",0.0000000000,0.0000142512,54.6835168307
"LJYLBT-PILJK-XXKVNM","TBJPLR-SV2K2-YP3DP4","2016-03-18 02:55:04","rollover","currency","XXBT",0.0000000000,0.0009617944,54.6825550363
"LZRAPF-B7DET-G2SFR2","TQXZDM-TMZ3L-TOP6X6","2016-03-18 02:55:04","rollover","currency","XXBT",0.0000000000,0.0013097883,54.6812452480
"LMWRO3-FML4D-H4C2UU","TD55YF-BNDLX-O4JVCK","2016-03-18 02:55:04","rollover","currency","XXBT",0.0000000000,0.0003324201,54.6809128279
"LAPAFP-F2X6Z-PEZBTV","TY6EKN-LFLM7-4F3MMN","2016-03-18 03:27:40","rollover","currency","XXBT",0.0000000000,0.0000050000,54.6809078279
"LCBSK6-563Y3-FUHQBZ","TCBHTV-NAJH7-XPEX5K","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0001981868,54.6807096411
"LFD5ZN-R5MMU-7WTNS2","TQOMEY-AKTH6-ZRRDNU","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0009820921,54.6797275490
"LYK7GV-JABWS-FP7CRH","TAPZJV-GM3TU-PVOY62","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0001579365,54.6795696125
"LPHLGV-RBNNW-VOQF5Z","T5DV74-5NZFN-M24ENN","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0011336547,54.6784359578
"L4WCBA-BAGR5-XICMZY","TQOSY3-5YKNW-5527UM","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0000810160,54.6783549418
"LJRITQ-6MAXQ-CO5F6E","TGXEKE-C2GOB-JVPFVJ","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0010436339,54.6773113079
"LQJQ4S-ZGWZJ-3X3YJJ","TOON2Z-DJCOV-M6FOA6","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0009784577,54.6763328502
"LCFJ7X-KHE2T-GCMAZP","TKNADM-BLLKH-FQNFXJ","2016-03-18 06:25:51","rollover","currency","XXBT",0.0000000000,0.0002116669,54.6761211833
"LIH5XH-JRPB5-X25NCA","TZEV7P-HTC6L-KVDH4A","2016-03-18 06:53:26","rollover","currency","XXBT",0.0000000000,0.0000514410,54.6760697423
"LN5NCP-YUD2R-F6X7AY","T4ENM5-PCO5G-2TBDPG","2016-03-18 06:53:26","rollover","currency","XXBT",0.0000000000,0.0000142651,54.6760554772
"LH7U3T-PJEZX-LZHKOV","TBJPLR-SV2K2-YP3DP4","2016-03-18 06:53:26","rollover","currency","XXBT",0.0000000000,0.0009627350,54.6750927422
"LDJ5SD-CBFMQ-HEHME6","TQXZDM-TMZ3L-TOP6X6","2016-03-18 06:53:26","rollover","currency","XXBT",0.0000000000,0.0013110693,54.6737816729
"LSMWUS-ACT6V-3FVB3D","TD55YF-BNDLX-O4JVCK","2016-03-18 06:53:26","rollover","currency","XXBT",0.0000000000,0.0003327453,54.6734489276
"LWSSF5-SWLJG-F4WUTB","TY6EKN-LFLM7-4F3MMN","2016-03-18 07:26:05","rollover","currency","XXBT",0.0000000000,0.0000050000,54.6734439276
"LMEVQJ-CX2YY-ENL7GZ","TCBHTV-NAJH7-XPEX5K","2016-03-18 10:24:17","rollover","currency","XXBT",0.0000000000,0.0001977706,54.6732461570
"LVT6BF-33YPC-X42PJK","TQOMEY-AKTH6-ZRRDNU","2016-03-18 10:24:17","rollover","currency","XXBT",0.0000000000,0.0009800294,54.6722661276
"LY2VYG-5LG6X-RVVYAG","TAPZJV-GM3TU-PVOY62","2016-03-18 10:24:17","rollover","currency","XXBT",0.0000000000,0.0001576048,54.6721085228
"LH7ZSQ-7ZPQ2-K4FVNC","T5DV74-5NZFN-M24ENN","2016-03-18 10:24:17","rollover","currency","XXBT",0.0000000000,0.0011312737,54.6709772491
"LIDQIL-SMQQE-Y7FRVY","TQOSY3-5YKNW-5527UM","2016-03-18 10:24:17","rollover","currency","XXBT",0.0000000000,0.0000808459,54.6708964032
"LQ2CRV-XTHJA-KKRGUJ","TGXEKE-C2GOB-JVPFVJ","2016-03-18 10:24:17","rollover","currency","XXBT",0.0000000000,0.0010414420,54.6698549612
"LEKQUH-AUWDN-BPOQMD","THBPLD-H4DVU-HZ2H7B","2016-03-18 10:25:10","trade","currency","XETH",2000.0000000000,0.0000000000,2000.0000000000
"LFJPWO-DTZIV-PXRZ35","THBPLD-H4DVU-HZ2H7B","2016-03-18 10:25:10","trade","currency","XXBT",-44.7020000000,0.0357620000,9.9320929612
"L2UXLZ-NBWJP-JPMOPS","TOON2Z-DJCOV-M6FOA6","2016-03-18 10:26:48","rollover","currency","XXBT",0.0000000000,0.0009782228,9.9311147384
"L6KYPI-V6ZWX-GGJE6Y","TKNADM-BLLKH-FQNFXJ","2016-03-18 10:26:48","rollover","currency","XXBT",0.0000000000,0.0002116161,9.9309031223
"LGV6Q4-6DGO7-BFTYRJ","TZEV7P-HTC6L-KVDH4A","2016-03-18 10:54:23","rollover","currency","XXBT",0.0000000000,0.0000516130,9.9308515093
"LDTLUB-KZUVM-75UAQF","T4ENM5-PCO5G-2TBDPG","2016-03-18 10:54:23","rollover","currency","XXBT",0.0000000000,0.0000143129,9.9308371964
"LVGXJW-GEIKM-HTTM6I","TBJPLR-SV2K2-YP3DP4","2016-03-18 10:54:23","rollover","currency","XXBT",0.0000000000,0.0009659555,9.9298712409
"LC5EMX-K3BD2-KCQLNI","TQXZDM-TMZ3L-TOP6X6","2016-03-18 10:54:23","rollover","currency","XXBT",0.0000000000,0.0013154549,9.9285557860
"LQIERM-BRSRO-UK3RYA","TD55YF-BNDLX-O4JVCK","2016-03-18 10:54:23","rollover","currency","XXBT",0.0000000000,0.0003338583,9.9282219277
"LQ6F63-SPAGR-KPFXFN","TY6EKN-LFLM7-4F3MMN","2016-03-18 11:27:02","rollover","currency","XETH",0.0000000000,0.0002223309,1999.9997776691
"LCOPNV-YZADJ-JQI7YD","T4LKTK-ABI2P-CBKVBX","2016-03-18 12:41:15","trade","currency","XETH",1449.9759169200,0.0000000000,3449.9756945891
"LIIAK2-HAT3T-RHQSZL","T4LKTK-ABI2P-CBKVBX","2016-03-18 12:41:15","trade","currency","ZEUR",-11063.3163,8.8507,33837.4642
"LCMRA5-WDDLF-IXSVNA","TMBIOO-GLNBQ-H34NET","2016-03-18 12:41:26","trade","currency","XETH",550.0240830800,0.0000000000,3999.9997776691
"LUZQV4-REXUP-4TQWWZ","TMBIOO-GLNBQ-H34NET","2016-03-18 12:41:26","trade","currency","ZEUR",-4196.6838,3.3574,29637.4230
"LKZUKR-KQGYH-JC4V4T","TCHQOJ-XDAOB-352U3X","2016-03-18 13:41:58","trade","currency","XXBT",-0.0610908900,0.0000000000,9.8671310377
"L4J6IX-AUKKT-4JNPRK","TCHQOJ-XDAOB-352U3X","2016-03-18 13:41:58","trade","currency","ZEUR",22.4756,0.0405,29659.8581
"L4IKCI-UGARM-EODD3V","TJZFBQ-CUKOX-YFHBZV","2016-03-18 13:41:58","trade","currency","XXBT",-0.3394407400,0.0000000000,9.5276902977
"LSLMIN-6GNC5-BIPNCO","TJZFBQ-CUKOX-YFHBZV","2016-03-18 13:41:58","trade","currency","ZEUR",124.8786,0.2248,29784.5119
"LKYT4D-HSUK7-SSDWQA","TO6NUY-6WHTZ-7M46XJ","2016-03-18 13:41:58","trade","currency","XXBT",-0.0881500000,0.0000000000,9.4395402977
"LXYRUQ-R6P4I-6LEMPR","TO6NUY-6WHTZ-7M46XJ","2016-03-18 13:41:58","trade","currency","ZEUR",32.4263,0.0584,29816.8798
"LL63NB-SQ6BD-MIPUW2","T4DXUA-3G4Y3-PSWT5Q","2016-03-18 13:41:58","trade","currency","XXBT",-0.0002068800,0.0000000000,9.4393334177
"L3Q3CX-6KZNW-ABEDZQ","T4DXUA-3G4Y3-PSWT5Q","2016-03-18 13:41:58","trade","currency","ZEUR",0.0761,0.0001,29816.9558
"LEPXA6-ZSOL4-SVE7QM","TGOKZY-WG2ED-T4KNH2","2016-03-18 13:41:58","trade","currency","XXBT",-0.0623870700,0.0000000000,9.3769463477
"LXAWYB-ZSAZC-47RYFN","TGOKZY-WG2ED-T4KNH2","2016-03-18 13:41:58","trade","currency","ZEUR",22.9448,0.0413,29839.8593
"LYU4AQ-FS4J3-PSJ4N7","TDW4YT-FLW2S-AZA3UZ","2016-03-18 13:41:58","trade","currency","XXBT",-2.3478352500,0.0000000000,7.0291110977
"LBM7UR-YTSAQ-MWM6P3","TDW4YT-FLW2S-AZA3UZ","2016-03-18 13:41:58","trade","currency","ZEUR",863.4845,1.5543,30701.7895
"LKXO4M-3CLSR-C2KBVB","TIMR44-ROBIM-ACJ73J","2016-03-18 13:41:59","trade","currency","XXBT",-7.0291091700,0.0000000000,0.0000019277
"L6V3Y2-FEZWX-PN2QFC","TIMR44-ROBIM-ACJ73J","2016-03-18 13:41:59","trade","currency","ZEUR",2584.6316,4.6523,33281.7688
"LIYKSL-3GN2D-JUBSN6","TCBHTV-NAJH7-XPEX5K","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,0.0000000000
"L6ZMUA-RSITD-FHAPYQ","TCBHTV-NAJH7-XPEX5K","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.0724,33281.6964
"L5EOGA-ELJKZ-LMG6QF","TQOMEY-AKTH6-ZRRDNU","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,-0.0000019277
"LMBCY6-BW6RD-UHWAFC","TQOMEY-AKTH6-ZRRDNU","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.3614,33281.3350
"L5C26X-4MY2O-REDSY3","TAPZJV-GM3TU-PVOY62","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,-0.0000038554
"L476ZH-LPGBY-JXSNWL","TAPZJV-GM3TU-PVOY62","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.0575,33281.2775
"LBBQHF-PSEZ7-ZUUGW3","T5DV74-5NZFN-M24ENN","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,-0.0000057831
"LVUNC7-A6JEI-NCK5IO","T5DV74-5NZFN-M24ENN","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.4173,33280.8602
"LM24CB-FKOJC-4YUXWN","TQOSY3-5YKNW-5527UM","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,-0.0000077108
"LXQIEK-7OBT5-FWIVQB","TQOSY3-5YKNW-5527UM","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.0292,33280.8310
"LNYK2O-VJMSC-TQQTNZ","TGXEKE-C2GOB-JVPFVJ","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,-0.0000096385
"LCPF5V-ZSSNB-7VDFPO","TGXEKE-C2GOB-JVPFVJ","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.3841,33280.4469
"LJ3MB6-MSAQY-4MRUBM","TOON2Z-DJCOV-M6FOA6","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,-0.0000115662
"LNCLEV-LSO3M-CAP63G","TOON2Z-DJCOV-M6FOA6","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.3600,33280.0869
"L5APLQ-XAPEV-7CAKBP","TKNADM-BLLKH-FQNFXJ","2016-03-18 14:25:08","rollover","currency","XXBT",0.0000000000,0.0000019277,-0.0000134939
"LQ62HM-MLQKR-43FWVX","TKNADM-BLLKH-FQNFXJ","2016-03-18 14:25:08","rollover","currency","ZEUR",0.0000,0.0773,33280.0096
"LY7JO7-FI2XJ-PHWLXD","TZEV7P-HTC6L-KVDH4A","2016-03-18 14:55:15","rollover","currency","ZEUR",0.0000,0.0190,33279.9906
"LDITXY-PFQYN-6FJOAB","T4ENM5-PCO5G-2TBDPG","2016-03-18 14:55:15","rollover","currency","ZEUR",0.0000,0.0053,33279.9853
"L26VYY-3KEGY-ZNQ6EQ","TBJPLR-SV2K2-YP3DP4","2016-03-18 14:55:15","rollover","currency","ZEUR",0.0000,0.3563,33279.6290
"LLGWYU-IQACU-OK4JYW","TQXZDM-TMZ3L-TOP6X6","2016-03-18 14:55:15","rollover","currency","ZEUR",0.0000,0.4853,33279.1437
"LRY4KO-SOPEY-M6CRPL","TD55YF-BNDLX-O4JVCK","2016-03-18 14:55:15","rollover","currency","ZEUR",0.0000,0.1232,33279.0205
"L37A7Q-DHKA6-GUC2ZO","TDSP3B-TYWDA-DACB3B","2016-03-18 14:57:24","trade","currency","XETH",-33.8619217900,0.0000000000,3966.1378558791
"LFLECS-ZAWTL-6LOZ2I","TDSP3B-TYWDA-DACB3B","2016-03-18 14:57:24","trade","currency","XXBT",0.8323260000,0.0006660000,0.8316465061
"LAKX4M-SZEOR-L2WIIY","T32R55-S2YWL-O7BCA6","2016-03-18 14:57:37","trade","currency","XETH",-1304.5100000000,0.0000000000,2661.6278558791
"LR47RG-Q75BU-4X66U7","T32R55-S2YWL-O7BCA6","2016-03-18 14:57:37","trade","currency","XXBT",32.0648560000,0.0256520000,32.8708505061
"LC26GV-F4DSN-PKBXAM","TJ3RRK-LSN3A-7AYYUN","2016-03-18 14:58:10","trade","currency","XETH",-6.8270022700,0.0000000000,2654.8008536091
"LHM6QW-4P2H3-BZB5WO","TJ3RRK-LSN3A-7AYYUN","2016-03-18 14:58:10","trade","currency","XXBT",0.1678080000,0.0001340000,33.0385245061
"LSWS7S-EXAR4-264DI6","TYWFFA-PFKQB-XLEUJT","2016-03-18 14:58:17","trade","currency","XETH",-496.3585507200,0.0000000000,2158.4423028891
"L7L6TL-FMWL3-TUIRQR","TYWFFA-PFKQB-XLEUJT","2016-03-18 14:58:17","trade","currency","XXBT",12.2004930000,0.0097600000,45.2292575061
"LQMBZB-V2GZI-TXMAPC","TCRIJA-QAWWI-MY64R2","2016-03-18 14:58:37","trade","currency","XETH",-62.6485842900,0.0000000000,2095.7937185991
"LXDCTF-ZM2DB-WMWZ6W","TCRIJA-QAWWI-MY64R2","2016-03-18 14:58:37","trade","currency","XXBT",1.5399020000,0.0012320000,46.7679275061
"LY3WMQ-CHHGY-2VFPVN","T5G5B6-R34RE-UCXOHM","2016-03-18 14:58:51","trade","currency","XETH",-0.3985372900,0.0000000000,2095.3951813091
"LXEA5K-UVVJX-QOG3KF","T5G5B6-R34RE-UCXOHM","2016-03-18 14:58:51","trade","currency","XXBT",0.0097960000,0.0000080000,46.7777155061
"LCGDVI-BIWCC-WB4GPT","TD73VD-R4DCH-ACLQFC","2016-03-18 14:58:52","trade","currency","XETH",-25.0000000000,0.0000000000,2070.3951813091
"LLJF7P-YPRCF-F3EI42","TD73VD-R4DCH-ACLQFC","2016-03-18 14:58:52","trade","currency","XXBT",0.6145000000,0.0004920000,47.3917235061
"LFVHDR-3EGSO-LF7YS3","TU7VTO-AN3L6-RA57NK","2016-03-18 14:58:52","trade","currency","XETH",-5.0000000000,0.0000000000,2065.3951813091
"LWRY34-P3YHD-K4MO3Z","TU7VTO-AN3L6-RA57NK","2016-03-18 14:58:52","trade","currency","XXBT",0.1229000000,0.0000980000,47.5145255061
"LQB7GI-YQGWG-OBTEXU","TYOLGU-SJN5H-M2TJAL","2016-03-18 14:59:14","trade","currency","XETH",-65.3954036400,0.0000000000,1999.9997776691
"LDECZL-ZVBVY-AFBQDQ","TYOLGU-SJN5H-M2TJAL","2016-03-18 14:59:14","trade","currency","XXBT",1.6074190000,0.0012860000,49.1206585061
"LGGVUE-D7LJM-5ENQFL","TZ7SBU-G23ZN-BXEIGE","2016-03-18 15:07:17","trade","currency","XXBT",-1.8803120000,0.0000000000,47.2403465061
"LTIHRH-LCTXR-YMVBP6","TZ7SBU-G23ZN-BXEIGE","2016-03-18 15:07:17","trade","currency","ZEUR",682.9500,1.2293,33960.7412
"LXKY7Y-EJPWI-HTV57X","TMDAPZ-4FMQP-VFYISZ","2016-03-18 15:07:17","trade","currency","XXBT",-6.5948000000,0.0000000000,40.6455465061
"LE77BK-USPV6-62S4CA","TMDAPZ-4FMQP-VFYISZ","2016-03-18 15:07:17","trade","currency","ZEUR",2395.2182,4.3114,36351.6480
"LXCLKC-DXAPT-B6J26V","TI6JM5-TJDFF-Z5AVA2","2016-03-18 15:07:17","trade","currency","XXBT",-0.6855869100,0.0000000000,39.9599595961
"LL65V5-OYZPK-JMWMBU","TI6JM5-TJDFF-Z5AVA2","2016-03-18 15:07:17","trade","currency","ZEUR",248.9935,0.4482,36600.1933
"LMNSF4-UH24M-GGIJUQ","TLQUQI-H72GM-MU2U6K","2016-03-18 15:07:17","trade","currency","XXBT",-0.0274492200,0.0000000000,39.9325103761
"LSQOBP-JFQNZ-WDPX2P","TLQUQI-H72GM-MU2U6K","2016-03-18 15:07:17","trade","currency","ZEUR",9.9612,0.0179,36610.1366
"LXTDX4-2PHV2-FDTFIF","TQ5YZT-Y66RH-WGZMUR","2016-03-18 15:07:17","trade","currency","XXBT",-0.8000000000,0.0000000000,39.1325103761
"L2R5IT-QSTX2-JJAQDP","TQ5YZT-Y66RH-WGZMUR","2016-03-18 15:07:17","trade","currency","ZEUR",290.2576,0.5225,36899.8717
"LC5LCW-EZXF2-NAVLG2","T6ASRB-AJWWJ-XNHU7P","2016-03-18 15:07:17","trade","currency","XXBT",-0.0100000000,0.0000000000,39.1225103761
"L2H4CI-VIVOJ-WV4YIH","T6ASRB-AJWWJ-XNHU7P","2016-03-18 15:07:17","trade","currency","ZEUR",3.6281,0.0065,36903.4933
"LSLSTI-O7XEM-4DR7TF","TFG77E-DRZJB-VRTP47","2016-03-18 15:07:18","trade","currency","XXBT",-0.0100000000,0.0000000000,39.1125103761
"LC434K-55PCI-Y7SQEX","TFG77E-DRZJB-VRTP47","2016-03-18 15:07:18","trade","currency","ZEUR",3.6271,0.0065,36907.1139
"LXXHH3-NS5L7-M34ILG","TVA5PZ-RRA6J-2O4KUO","2016-03-18 15:07:18","trade","currency","XXBT",-0.0137854900,0.0000000000,39.0987248861
"LJ5U7Y-ZRR7N-BHQVXJ","TVA5PZ-RRA6J-2O4KUO","2016-03-18 15:07:18","trade","currency","ZEUR",5.0000,0.0090,36912.1049
"LD22DP-UO55M-EI52F6","TLQLZO-PGAPH-X6PWM7","2016-03-18 15:07:18","trade","currency","XXBT",-0.0600000000,0.0000000000,39.0387248861
"LEGMYE-FVZJU-Z57D4Y","TLQLZO-PGAPH-X6PWM7","2016-03-18 15:07:18","trade","currency","ZEUR",21.7620,0.0174,36933.8495
"LBE35O-FQIYI-SW6REA","TWYD6Z-DHZEO-F3IWWS","2016-03-18 15:07:18","trade","currency","XXBT",-4.3800000000,0.0000000000,34.6587248861
"LM2A5I-AE4OR-ACOWCX","TWYD6Z-DHZEO-F3IWWS","2016-03-18 15:07:18","trade","currency","ZEUR",1588.6260,1.2709,38521.2046
"LW3DOQ-HGEG6-5DLCUI","TP2TKN-J26C3-X3DJJT","2016-03-18 15:07:18","trade","currency","XXBT",-0.0294605000,0.0000000000,34.6292643861
"LGRYFO-5YJXR-OZ33FY","TP2TKN-J26C3-X3DJJT","2016-03-18 15:07:18","trade","currency","ZEUR",10.6853,0.0086,38531.8813
"LION4O-5OF5B-ZQE7SG","TMJTZN-M6ZWV-GSJK4S","2016-03-18 15:07:20","trade","currency","XXBT",-0.0137854900,0.0000000000,34.6154788961
"LKW7RP-R5ILN-VFYTOG","TMJTZN-M6ZWV-GSJK4S","2016-03-18 15:07:20","trade","currency","ZEUR",5.0000,0.0040,38536.8773
"L67U6S-Q6FES-NL3HTN","TLRJAZ-VS6SA-MDQSK3","2016-03-18 15:07:38","trade","currency","XXBT",-8.5000000000,0.0000000000,26.1154788961
"LXXQ2Z-VC7V3-ALYC6R","TLRJAZ-VS6SA-MDQSK3","2016-03-18 15:07:38","trade","currency","ZEUR",3082.9500,2.4664,41617.3609
"LPELFE-GWSQK-37G6PP","TRM2RA-DCN6J-GAVRNS","2016-03-18 15:07:48","trade","currency","XXBT",-0.9800000000,0.0000000000,25.1354788961
"LHPPJD-S6OLG-PYJXQ3","TRM2RA-DCN6J-GAVRNS","2016-03-18 15:07:48","trade","currency","ZEUR",355.4460,0.2844,41972.5225
"LHWAE7-L4FOH-HBXAAQ","T7KGJL-ZZ2Y2-GKXNTT","2016-03-18 15:10:24","trade","currency","XXBT",-14.2001840000,0.0000000000,10.9352948961
"LLU2KM-TV2UY-DUUXVX","T7KGJL-ZZ2Y2-GKXNTT","2016-03-18 15:10:24","trade","currency","ZEUR",5154.6810,9.2784,47117.9251
"L65TXC-YIC5D-RQP24A","TQHSK6-GS6LX-CVGRGW","2016-03-18 15:10:24","trade","currency","XXBT",-3.8052000000,0.0000000000,7.1300948961
"L4MWLP-XO45L-OG46EQ","TQHSK6-GS6LX-CVGRGW","2016-03-18 15:10:24","trade","currency","ZEUR",1381.2876,2.4863,48496.7264
"LJWQOP-CMHJA-NDDG7Y","TJV3OT-2YR4Z-MGABA3","2016-03-18 15:10:24","trade","currency","XXBT",-6.9946160000,0.0000000000,0.1354788961
"LYROVX-UJ6JO-ZMGYVU","TJV3OT-2YR4Z-MGABA3","2016-03-18 15:10:24","trade","currency","ZEUR",2538.7029,4.5697,51030.8596
